,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2101,0.15,1.399,0.163,-0.086,0.506
mkt-rf,1.0053,0.036,28.154,0.0,0.935,1.076
FX Factor,-0.0069,0.006,-1.252,0.212,-0.018,0.004
