,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.138,0.122,-1.128,0.26,-0.379,0.103
mkt-rf,1.013,0.02,50.652,0.0,0.974,1.052
FX Factor,0.0048,0.004,1.219,0.224,-0.003,0.013
