,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1089,0.107,-1.013,0.312,-0.321,0.103
mkt-rf,1.0229,0.026,40.007,0.0,0.973,1.073
FX Factor,0.004,0.004,1.013,0.312,-0.004,0.012
