,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0814,0.082,-0.994,0.321,-0.243,0.08
mkt-rf,1.0109,0.013,77.314,0.0,0.985,1.037
FX Factor,0.0032,0.003,0.98,0.328,-0.003,0.01
