,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2138,0.241,0.887,0.376,-0.261,0.689
mkt-rf,0.9782,0.021,46.3,0.0,0.937,1.02
FX Factor,-0.0079,0.009,-0.927,0.355,-0.025,0.009
