,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1521,0.206,-0.737,0.462,-0.559,0.255
mkt-rf,1.0726,0.049,21.841,0.0,0.976,1.169
FX Factor,0.0062,0.008,0.817,0.414,-0.009,0.021
