,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0737,0.136,0.541,0.589,-0.195,0.342
mkt-rf,0.9911,0.022,44.533,0.0,0.947,1.035
FX Factor,-0.0025,0.004,-0.579,0.563,-0.011,0.006
