,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0509,0.074,-0.691,0.49,-0.196,0.094
mkt-rf,1.0095,0.012,85.727,0.0,0.986,1.033
FX Factor,0.0021,0.003,0.726,0.469,-0.004,0.008
