,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.041,0.135,-0.303,0.762,-0.307,0.225
mkt-rf,1.0121,0.022,46.872,0.0,0.97,1.055
FX Factor,0.002,0.005,0.366,0.715,-0.009,0.012
