,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0282,0.083,0.342,0.733,-0.135,0.191
mkt-rf,0.9821,0.014,72.724,0.0,0.955,1.009
FX Factor,-0.0014,0.003,-0.514,0.608,-0.007,0.004
