,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0797,0.176,0.453,0.651,-0.267,0.426
mkt-rf,0.9782,0.015,63.469,0.0,0.948,1.009
FX Factor,-0.0032,0.006,-0.523,0.602,-0.015,0.009
