,coef,std err,t,P>|t|,[0.025,0.975]
const,0.03,0.18,0.166,0.868,-0.325,0.386
mkt-rf,1.0287,0.043,23.958,0.0,0.944,1.113
FX Factor,-0.0005,0.007,-0.08,0.936,-0.014,0.013
