,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0617,0.103,-0.601,0.548,-0.264,0.14
mkt-rf,1.0102,0.016,61.643,0.0,0.978,1.042
FX Factor,0.0025,0.004,0.61,0.543,-0.006,0.01
