,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0691,0.296,0.234,0.816,-0.514,0.652
mkt-rf,0.9158,0.026,35.311,0.0,0.865,0.967
FX Factor,-0.0037,0.01,-0.35,0.726,-0.024,0.017
