,coef,std err,t,P>|t|,[0.025,0.975]
const,0.027,0.058,0.468,0.64,-0.087,0.141
mkt-rf,0.9976,0.009,108.033,0.0,0.979,1.016
FX Factor,-0.001,0.002,-0.428,0.669,-0.005,0.004
