,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2228,0.108,-2.069,0.04,-0.435,-0.011
mkt-rf,0.9909,0.009,104.977,0.0,0.972,1.009
FX Factor,0.0078,0.004,2.059,0.041,0.0,0.015
