,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0055,0.108,-0.051,0.959,-0.218,0.207
mkt-rf,0.9969,0.018,56.656,0.0,0.962,1.032
FX Factor,9.426e-05,0.003,0.027,0.978,-0.007,0.007
