,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0528,0.07,-0.75,0.454,-0.191,0.086
mkt-rf,0.9945,0.017,59.405,0.0,0.962,1.027
FX Factor,0.0017,0.003,0.666,0.506,-0.003,0.007
