,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0322,0.052,0.619,0.536,-0.07,0.135
mkt-rf,0.9978,0.008,120.176,0.0,0.981,1.014
FX Factor,-0.0012,0.002,-0.56,0.576,-0.005,0.003
