,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2088,0.166,1.262,0.208,-0.117,0.535
mkt-rf,0.9778,0.027,36.142,0.0,0.924,1.031
FX Factor,-0.0074,0.005,-1.381,0.169,-0.018,0.003
