,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0467,0.273,0.171,0.864,-0.492,0.585
mkt-rf,0.9976,0.065,15.342,0.0,0.87,1.126
FX Factor,-0.0015,0.01,-0.149,0.882,-0.021,0.018
