,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0641,0.085,0.754,0.452,-0.103,0.232
mkt-rf,0.9881,0.014,72.717,0.0,0.961,1.015
FX Factor,-0.0027,0.003,-0.802,0.423,-0.009,0.004
