,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0365,0.041,-0.879,0.38,-0.118,0.045
mkt-rf,1.0014,0.007,147.748,0.0,0.988,1.015
FX Factor,0.0012,0.001,0.881,0.379,-0.001,0.004
