,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0582,0.047,-1.228,0.221,-0.152,0.035
mkt-rf,1.0061,0.008,132.865,0.0,0.991,1.021
FX Factor,0.0022,0.002,1.168,0.244,-0.002,0.006
