,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0686,0.348,-0.197,0.844,-0.754,0.617
mkt-rf,0.9936,0.03,32.58,0.0,0.934,1.054
FX Factor,0.0024,0.012,0.195,0.845,-0.022,0.027
