,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1501,0.09,1.662,0.098,-0.028,0.328
mkt-rf,0.9798,0.021,45.622,0.0,0.938,1.022
FX Factor,-0.0054,0.003,-1.614,0.108,-0.012,0.001
