,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1252,0.072,-1.734,0.084,-0.267,0.017
mkt-rf,1.0223,0.012,88.618,0.0,1.0,1.045
FX Factor,0.0051,0.003,1.783,0.076,-0.001,0.011
