,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0307,0.09,-0.34,0.734,-0.208,0.147
mkt-rf,1.0155,0.021,47.328,0.0,0.973,1.058
FX Factor,0.0013,0.003,0.38,0.705,-0.005,0.008
