,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0066,0.111,0.06,0.952,-0.211,0.225
mkt-rf,1.0262,0.018,56.725,0.0,0.991,1.062
FX Factor,0.0004,0.004,0.107,0.915,-0.007,0.007
