,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4568,0.346,-1.319,0.188,-1.139,0.225
mkt-rf,0.9888,0.03,32.578,0.0,0.929,1.049
FX Factor,0.0163,0.012,1.333,0.184,-0.008,0.04
