,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,-0.014705907102274339,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.8567059071022743,0.006623967828845445,1.026179599206214,0.00038053124536252883
2,2019-01-04,0.0,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.85,0.006623967828845445,1.026179599206214,0.00038053124536252883
3,2019-01-07,0.0,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.87,0.006623967828845445,1.026179599206214,0.00038053124536252883
4,2019-01-08,0.004975111788660961,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.8750248882113391,0.006623967828845445,1.026179599206214,0.00038053124536252883
5,2019-01-09,-0.00330027975706295,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8833002797570629,0.006623967828845445,1.026179599206214,0.00038053124536252883
6,2019-01-10,0.0016556038343517017,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.8783443961656483,0.006623967828845445,1.026179599206214,0.00038053124536252883
7,2019-01-11,-0.018181792960679236,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.8981817929606792,0.006623967828845445,1.026179599206214,0.00038053124536252883
8,2019-01-14,-0.01515154045049647,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8751515404504965,0.006623967828845445,1.026179599206214,0.00038053124536252883
9,2019-01-15,0.03589740981403579,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8391025901859642,0.006623967828845445,1.026179599206214,0.00038053124536252883
10,2019-01-16,0.013201370823457192,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.8617986291765428,0.006623967828845445,1.026179599206214,0.00038053124536252883
11,2019-01-17,-0.016286644546393364,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8912866445463934,0.006623967828845445,1.026179599206214,0.00038053124536252883
12,2019-01-18,0.029801311118995942,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.845198688881004,0.006623967828845445,1.026179599206214,0.00038053124536252883
13,2019-01-21,-0.0032154463100685254,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.8782154463100685,0.006623967828845445,1.026179599206214,0.00038053124536252883
14,2019-01-22,-0.011290334886120211,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.8862903348861202,0.006623967828845445,1.026179599206214,0.00038053124536252883
15,2019-01-23,0.004893951725845607,-0.004877354539005174,30.841,0.85,-0.8548773545390052,-0.8451060482741544,0.006623967828845445,1.026179599206214,0.00038053124536252883
16,2019-01-24,-0.011363587103598138,0.0031198941078760534,30.862,0.86,-0.8568801058921239,-0.8713635871035981,0.006623967828845445,1.026179599206214,0.00038053124536252883
17,2019-01-25,0.016420360836527384,0.009364089256548969,30.708,0.87,-0.860635910743451,-0.8535796391634726,0.006623967828845445,1.026179599206214,0.00038053124536252883
18,2019-01-28,0.0016154841947667285,0.004385299427038136,30.779,0.87,-0.8656147005729619,-0.8683845158052332,0.006623967828845445,1.026179599206214,0.00038053124536252883
19,2019-01-29,-0.01935485101515247,-0.00816314190556533,30.787,0.89,-0.8981631419055653,-0.9093548510151525,0.006623967828845445,1.026179599206214,0.00038053124536252883
20,2019-01-30,-0.006578909805936685,6.745363889759659e-05,30.712,0.87,-0.8699325463611024,-0.8765789098059367,0.006623967828845445,1.026179599206214,0.00038053124536252883
21,2019-02-11,0.031456914953347646,0.007248122388437084,30.862,0.825,-0.8177518776115629,-0.7935430850466523,0.006623967828845445,1.026179599206214,0.00038053124536252883
22,2019-02-12,0.041733584601260955,0.009345051790488945,30.79,0.838,-0.828654948209511,-0.796266415398739,0.006623967828845445,1.026179599206214,0.00038053124536252883
23,2019-02-13,-0.01078589462525038,-0.000709085011478594,30.825,0.838,-0.8387090850114786,-0.8487858946252503,0.006623967828845445,1.026179599206214,0.00038053124536252883
24,2019-02-14,0.02647982334029169,-0.0001556216280770295,30.82,0.84,-0.840155621628077,-0.8135201766597083,0.006623967828845445,1.026179599206214,0.00038053124536252883
25,2019-02-15,0.003034854986515422,-0.0024015728748776333,30.812,0.82,-0.8224015728748776,-0.8169651450134845,0.006623967828845445,1.026179599206214,0.00038053124536252883
26,2019-02-18,0.006051460440434222,0.007998187522528566,30.818,0.825,-0.8170018124774714,-0.8189485395595657,0.006623967828845445,1.026179599206214,0.00038053124536252883
27,2019-02-19,0.0,0.0006879545955742472,30.776,0.825,-0.8243120454044257,-0.825,0.006623967828845445,1.026179599206214,0.00038053124536252883
28,2019-02-20,-0.00902253344542998,0.011839747808610301,30.785,0.83,-0.8181602521913897,-0.83902253344543,0.006623967828845445,1.026179599206214,0.00038053124536252883
29,2019-02-21,-0.01213965149065515,0.0045821850539200515,30.801,0.82,-0.8154178149460799,-0.832139651490655,0.006623967828845445,1.026179599206214,0.00038053124536252883
30,2019-02-22,-0.012288716453369807,0.0003284692566118963,30.746,0.83,-0.8296715307433881,-0.8422887164533698,0.006623967828845445,1.026179599206214,0.00038053124536252883
31,2019-02-25,0.02332814819297265,0.006588229506738985,30.733,0.83,-0.823411770493261,-0.8066718518070273,0.006623967828845445,1.026179599206214,0.00038053124536252883
32,2019-02-26,-0.01975688436876271,5.967870115086704e-05,30.756,0.83,-0.8299403212988491,-0.8497568843687626,0.006623967828845445,1.026179599206214,0.00038053124536252883
33,2019-02-27,-0.017054239908854168,-0.00022902096965615737,30.782,0.825,-0.8252290209696561,-0.8420542399088541,0.006623967828845445,1.026179599206214,0.00038053124536252883
34,2019-03-04,0.0252365683850654,-0.003781826590377735,30.823,0.84,-0.8437818265903777,-0.8147634316149346,0.006623967828845445,1.026179599206214,0.00038053124536252883
35,2019-03-05,-0.00615386962890625,-0.004311172466996305,30.831,0.835,-0.8393111724669963,-0.8411538696289063,0.006623967828845445,1.026179599206214,0.00038053124536252883
36,2019-03-06,0.0030960461665775585,0.005035353419531541,30.828,0.835,-0.8299646465804684,-0.8319039538334224,0.006623967828845445,1.026179599206214,0.00038053124536252883
37,2019-03-07,-0.02777782356460837,-0.0043902715911279255,30.905,0.835,-0.8393902715911279,-0.8627778235646083,0.006623967828845445,1.026179599206214,0.00038053124536252883
38,2019-03-08,-0.011111123221261161,-0.006781600051519288,30.895,0.82,-0.8267816000515192,-0.8311111232212611,0.006623967828845445,1.026179599206214,0.00038053124536252883
39,2019-03-11,-0.008025682281269817,0.0008328921754094942,30.897,0.83,-0.8291671078245905,-0.8380256822812697,0.006623967828845445,1.026179599206214,0.00038053124536252883
40,2019-03-12,-0.0032362583399437265,0.00907778150502181,30.891,0.825,-0.8159222184949781,-0.8282362583399436,0.006623967828845445,1.026179599206214,0.00038053124536252883
41,2019-03-13,0.0,0.002899475715120614,30.896,0.82,-0.8171005242848793,-0.82,0.006623967828845445,1.026179599206214,0.00038053124536252883
42,2019-03-14,-0.009740235210771319,-0.0023782088214583386,30.916,0.82,-0.8223782088214583,-0.8297402352107712,0.006623967828845445,1.026179599206214,0.00038053124536252883
43,2019-03-15,0.0,0.008753783375662794,30.849,0.805,-0.7962462166243373,-0.805,0.006623967828845445,1.026179599206214,0.00038053124536252883
44,2019-03-18,-0.0180327618708376,0.0070369068330859985,30.766,0.8,-0.792963093166914,-0.8180327618708376,0.006623967828845445,1.026179599206214,0.00038053124536252883
45,2019-03-19,0.003338847131010202,-3.6135607925813495e-05,30.799,0.8,-0.8000361356079259,-0.7966611528689899,0.006623967828845445,1.026179599206214,0.00038053124536252883
46,2019-03-20,-0.008319467765299507,0.0037326923691471947,30.739,0.81,-0.8062673076308529,-0.8183194677652995,0.006623967828845445,1.026179599206214,0.00038053124536252883
47,2019-03-21,0.010067152754691534,0.005495892241196287,30.797,0.79,-0.7845041077588037,-0.7799328472453085,0.006623967828845445,1.026179599206214,0.00038053124536252883
48,2019-03-22,-0.009966815302562836,0.0027824467914234763,30.866,0.79,-0.7872175532085766,-0.7999668153025629,0.006623967828845445,1.026179599206214,0.00038053124536252883
49,2019-03-25,-0.02348989508430161,-0.01500035614601547,30.83,0.78,-0.7950003561460155,-0.8034898950843017,0.006623967828845445,1.026179599206214,0.00038053124536252883
50,2019-03-26,-0.0034364391807157747,0.007607221254930074,30.839,0.78,-0.77239277874507,-0.7834364391807158,0.006623967828845445,1.026179599206214,0.00038053124536252883
51,2019-03-27,0.010344801277949893,-0.00156261835127669,30.866,0.78,-0.7815626183512767,-0.7696551987220501,0.006623967828845445,1.026179599206214,0.00038053124536252883
52,2019-03-28,0.0017065237444079857,-0.0006108899587567995,30.857,0.77,-0.7706108899587568,-0.7682934762555921,0.006623967828845445,1.026179599206214,0.00038053124536252883
53,2019-03-29,-0.0017036164824293552,0.009944731410225005,30.838,0.77,-0.760055268589775,-0.7717036164824294,0.006623967828845445,1.026179599206214,0.00038053124536252883
54,2019-04-01,-0.0034129172943666553,0.0001494068008545124,30.783,0.78,-0.7798505931991455,-0.7834129172943667,0.006623967828845445,1.026179599206214,0.00038053124536252883
55,2019-04-02,0.003424605188641347,0.0044791487066542235,30.835,0.78,-0.7755208512933458,-0.7765753948113587,0.006623967828845445,1.026179599206214,0.00038053124536252883
56,2019-04-03,0.013651929566365253,0.0013170891726372869,30.788,0.78,-0.7786829108273627,-0.7663480704336347,0.006623967828845445,1.026179599206214,0.00038053124536252883
57,2019-04-08,0.018518492354614762,0.00898608146763813,30.821,0.75,-0.7410139185323619,-0.7314815076453852,0.006623967828845445,1.026179599206214,0.00038053124536252883
58,2019-04-09,-0.00495866507538094,0.0047246854007274575,30.818,0.76,-0.7552753145992726,-0.7649586650753809,0.006623967828845445,1.026179599206214,0.00038053124536252883
59,2019-04-10,-0.0016611675672921777,0.0015242028509980798,30.824,0.77,-0.7684757971490019,-0.7716611675672922,0.006623967828845445,1.026179599206214,0.00038053124536252883
60,2019-04-11,0.003327799800620177,-0.005462767235976385,30.85,0.765,-0.7704627672359764,-0.7616722001993799,0.006623967828845445,1.026179599206214,0.00038053124536252883
61,2019-04-12,-0.02653397171417757,-0.00032101031967313176,30.83,0.765,-0.7653210103196731,-0.7915339717141776,0.006623967828845445,1.026179599206214,0.00038053124536252883
62,2019-04-15,0.0017035514961054022,0.006506048509362206,30.86,0.765,-0.7584939514906378,-0.7632964485038947,0.006623967828845445,1.026179599206214,0.00038053124536252883
63,2019-04-16,0.06462583820350593,0.004804332807081257,30.853,0.75,-0.7451956671929187,-0.6853741617964941,0.006623967828845445,1.026179599206214,0.00038053124536252883
64,2019-04-17,0.0,0.006351675648103017,30.772,0.76,-0.753648324351897,-0.76,0.006623967828845445,1.026179599206214,0.00038053124536252883
65,2019-04-18,-0.03514372207455674,-0.003204455939574413,30.826,0.76,-0.7632044559395744,-0.7951437220745567,0.006623967828845445,1.026179599206214,0.00038053124536252883
66,2019-04-19,-0.004966937817530908,0.0005911747129738743,30.806,0.77,-0.7694088252870261,-0.7749669378175309,0.006623967828845445,1.026179599206214,0.00038053124536252883
67,2019-04-22,0.0016639316365610244,0.0017513753874731641,30.837,0.77,-0.7682486246125269,-0.768336068363439,0.006623967828845445,1.026179599206214,0.00038053124536252883
68,2019-04-23,-0.01495019127031255,0.0034556542443773264,30.858,0.77,-0.7665443457556227,-0.7849501912703125,0.006623967828845445,1.026179599206214,0.00038053124536252883
69,2019-04-24,-0.003372694190769217,0.00017776327564833494,30.907,0.77,-0.7698222367243517,-0.7733726941907693,0.006623967828845445,1.026179599206214,0.00038053124536252883
70,2019-04-25,-0.0016920216024181695,0.0011081884713861623,30.91,0.76,-0.7588918115286138,-0.7616920216024182,0.006623967828845445,1.026179599206214,0.00038053124536252883
71,2019-04-26,-0.011864419710838188,-0.007915917612819401,30.902,0.76,-0.7679159176128194,-0.7718644197108382,0.006623967828845445,1.026179599206214,0.00038053124536252883
72,2019-04-29,-0.027444228045615405,-0.0012243956463515726,30.899,0.75,-0.7512243956463516,-0.7774442280456154,0.006623967828845445,1.026179599206214,0.00038053124536252883
73,2019-04-30,-0.0017637087737699536,0.0026209655641065144,30.893,0.75,-0.7473790344358935,-0.75176370877377,0.006623967828845445,1.026179599206214,0.00038053124536252883
