,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1689,0.34,0.496,0.62,-0.502,0.839
mkt-rf,1.0403,0.03,34.872,0.0,0.982,1.099
FX Factor,-0.0053,0.012,-0.445,0.657,-0.029,0.018
