,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0605,0.127,0.475,0.635,-0.191,0.312
mkt-rf,0.9774,0.021,46.92,0.0,0.936,1.018
FX Factor,-0.0025,0.004,-0.613,0.541,-0.011,0.006
