,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0879,0.074,1.193,0.234,-0.057,0.233
mkt-rf,0.9983,0.012,82.859,0.0,0.975,1.022
FX Factor,-0.0029,0.002,-1.231,0.22,-0.008,0.002
