,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0006,0.13,0.005,0.996,-0.255,0.257
mkt-rf,1.0043,0.021,47.308,0.0,0.963,1.046
FX Factor,0.0002,0.004,0.038,0.97,-0.008,0.008
