,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0587,0.051,-1.147,0.253,-0.159,0.042
mkt-rf,1.0057,0.008,123.065,0.0,0.99,1.022
FX Factor,0.0022,0.002,1.08,0.281,-0.002,0.006
