,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1623,0.145,-1.117,0.265,-0.448,0.124
mkt-rf,1.0194,0.035,29.498,0.0,0.951,1.087
FX Factor,0.0058,0.005,1.089,0.277,-0.005,0.016
