,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1862,0.179,-1.038,0.301,-0.54,0.167
mkt-rf,0.9927,0.016,63.123,0.0,0.962,1.024
FX Factor,0.0065,0.006,1.032,0.303,-0.006,0.019
