,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0553,0.059,-0.94,0.348,-0.171,0.061
mkt-rf,1.0126,0.009,107.733,0.0,0.994,1.031
FX Factor,0.0024,0.002,1.026,0.306,-0.002,0.007
