,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1397,0.064,-2.177,0.03,-0.266,-0.013
mkt-rf,1.0056,0.01,95.901,0.0,0.985,1.026
FX Factor,0.0046,0.002,2.238,0.026,0.001,0.009
