,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1471,0.137,-1.07,0.286,-0.418,0.124
mkt-rf,1.0272,0.033,31.42,0.0,0.963,1.092
FX Factor,0.0054,0.005,1.068,0.287,-0.005,0.015
