,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0076,0.345,0.022,0.983,-0.672,0.688
mkt-rf,0.9987,0.03,33.012,0.0,0.939,1.058
FX Factor,-0.0002,0.012,-0.019,0.985,-0.024,0.024
