,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0172,0.046,0.377,0.707,-0.073,0.107
mkt-rf,0.9981,0.007,136.765,0.0,0.984,1.012
FX Factor,-0.0006,0.002,-0.344,0.731,-0.004,0.003
