,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0257,0.116,-0.221,0.825,-0.255,0.203
mkt-rf,1.0193,0.028,36.853,0.0,0.965,1.074
FX Factor,0.0012,0.004,0.273,0.785,-0.007,0.01
