,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0841,0.05,-1.677,0.095,-0.183,0.015
mkt-rf,0.9944,0.008,121.384,0.0,0.978,1.011
FX Factor,0.0025,0.002,1.574,0.117,-0.001,0.006
