,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1102,0.287,-0.383,0.702,-0.676,0.456
mkt-rf,0.9261,0.025,36.788,0.0,0.877,0.976
FX Factor,0.0029,0.01,0.286,0.775,-0.017,0.023
