,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1071,0.286,-0.374,0.709,-0.671,0.457
mkt-rf,0.9782,0.025,38.972,0.0,0.929,1.028
FX Factor,0.0035,0.01,0.35,0.727,-0.016,0.023
