,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0878,0.314,-0.28,0.78,-0.706,0.531
mkt-rf,0.9625,0.028,34.974,0.0,0.908,1.017
FX Factor,0.0027,0.011,0.242,0.809,-0.019,0.025
