,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0641,0.056,-1.153,0.25,-0.174,0.045
mkt-rf,1.0129,0.009,111.509,0.0,0.995,1.031
FX Factor,0.0023,0.002,1.296,0.196,-0.001,0.006
