,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0048,0.064,-0.075,0.94,-0.13,0.121
mkt-rf,1.0051,0.01,98.554,0.0,0.985,1.025
FX Factor,0.0004,0.003,0.158,0.874,-0.005,0.005
