,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0684,0.168,0.407,0.684,-0.263,0.399
mkt-rf,1.0076,0.015,68.417,0.0,0.979,1.037
FX Factor,-0.0024,0.006,-0.397,0.692,-0.014,0.009
