,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0109,0.047,-0.23,0.818,-0.104,0.083
mkt-rf,0.9968,0.008,128.408,0.0,0.981,1.012
FX Factor,0.0003,0.002,0.17,0.865,-0.003,0.003
