,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1674,0.236,0.71,0.478,-0.297,0.632
mkt-rf,1.0188,0.021,49.314,0.0,0.978,1.059
FX Factor,-0.0058,0.008,-0.691,0.49,-0.022,0.011
