,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2261,0.119,-1.906,0.058,-0.46,0.008
mkt-rf,1.0137,0.019,52.301,0.0,0.975,1.052
FX Factor,0.0076,0.004,1.992,0.048,8.39e-05,0.015
