,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0423,0.074,-0.573,0.567,-0.188,0.103
mkt-rf,0.9888,0.012,82.011,0.0,0.965,1.013
FX Factor,0.0011,0.002,0.472,0.637,-0.004,0.006
