,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0633,0.08,0.788,0.431,-0.095,0.221
mkt-rf,1.017,0.013,77.553,0.0,0.991,1.043
FX Factor,-0.0016,0.003,-0.622,0.534,-0.007,0.003
