,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0443,0.051,-0.87,0.385,-0.145,0.056
mkt-rf,1.009,0.008,124.022,0.0,0.993,1.025
FX Factor,0.0019,0.002,0.929,0.354,-0.002,0.006
