,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1354,0.137,-0.986,0.325,-0.406,0.135
mkt-rf,0.9818,0.012,81.58,0.0,0.958,1.006
FX Factor,0.0045,0.005,0.936,0.35,-0.005,0.014
