,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0467,0.126,-0.372,0.71,-0.294,0.201
mkt-rf,1.0032,0.03,33.58,0.0,0.944,1.062
FX Factor,0.0017,0.005,0.361,0.718,-0.007,0.011
