,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0431,0.085,-0.506,0.613,-0.211,0.125
mkt-rf,0.9808,0.014,70.41,0.0,0.953,1.008
FX Factor,0.0009,0.003,0.33,0.741,-0.005,0.006
