,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0016,0.068,0.024,0.981,-0.132,0.135
mkt-rf,0.9963,0.011,90.182,0.0,0.975,1.018
FX Factor,-0.0002,0.002,-0.069,0.945,-0.004,0.004
