,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0703,0.075,-0.939,0.349,-0.218,0.077
mkt-rf,1.0054,0.012,84.034,0.0,0.982,1.029
FX Factor,0.0026,0.003,0.867,0.387,-0.003,0.008
