,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2098,0.305,0.688,0.492,-0.391,0.81
mkt-rf,1.0118,0.027,37.863,0.0,0.959,1.064
FX Factor,-0.0074,0.011,-0.684,0.495,-0.029,0.014
