,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0158,0.065,-0.241,0.81,-0.145,0.113
mkt-rf,1.0002,0.01,95.657,0.0,0.98,1.021
FX Factor,0.0005,0.003,0.199,0.843,-0.005,0.006
